id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
c685cc26-4638-4b35-8658-a364b34ea61f,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:17:48,1.2776565551757812,7.526258986344046e-08,2.966226612920956e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
31d2df9b-c6d3-4449-b8bf-8c89856baae7,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:17:56,1.3038661479949951,7.715784151302942e-08,3.040921702359062e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
d6ba1fdb-ddb6-4ccd-9212-d289fa30d66d,eco2ai_LightGBM,training the <your model> model,,2025-05-29 15:18:03,1.841660022735596,1.1393203197624445e-07,4.4902550646381527e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
18feecf9-c0af-4a92-aeda-961eae8191a3,eco2ai_LOCF,training the <your model> model,,2025-05-29 15:19:55,1.2891876697540283,7.469788636212925e-08,2.9439706879383293e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
e47e3cb2-e62a-4127-90c3-fa07d4878de9,eco2ai_NOCB,training the <your model> model,,2025-05-29 15:20:03,1.2769837379455566,3.973300972451928e-08,1.5659454593598367e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
61d8597b-ee9a-4853-85cf-949d4d1bb0c6,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:20:10,1.2758686542510986,7.584965177468602e-08,2.9893637208483935e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
0709f7a8-b5bd-4e85-9987-f0a073a89f8b,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:20:17,1.3034262657165527,4.136209502604516e-08,1.6301504805379834e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
46dd0e9b-cb40-4213-b684-4fe70c610105,eco2ai_LightGBM,training the <your model> model,,2025-05-29 15:20:24,1.8342347145080569,5.9338396712291815e-08,2.338627089705831e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
cd12b7bf-14f8-419e-8d96-1ae7e30eeebc,eco2ai_LOCF,training the <your model> model,,2025-05-29 15:21:29,1.281729221343994,3.839655612504582e-08,1.5132735510334686e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
a1011922-8ad5-40ea-975f-eb8e16138579,eco2ai_NOCB,training the <your model> model,,2025-05-29 15:21:36,1.2697548866271973,7.345264771692607e-08,2.8948937160251745e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
d9c28130-bf99-4e4c-a309-e04059729721,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:21:43,1.2872085571289062,3.86494395235104e-08,1.523240115668735e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
031622be-50c2-42af-96b3-22353e6184f4,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:21:51,1.3026773929595947,3.9478961369354695e-08,1.5559329818005965e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
5013c5ef-a3ad-43df-a815-ce4de3e2977b,eco2ai_LightGBM,training the <your model> model,,2025-05-29 15:21:58,1.7552013397216797,1.5825045503232914e-07,6.236919458597645e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
50b7ab1c-5465-46fb-8642-0256493441e7,eco2ai_LOCF,training the <your model> model,,2025-05-29 15:22:37,1.2807338237762451,3.8407348104859323e-08,1.513698881304284e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
83e36376-892c-463a-a697-0acd584d1855,eco2ai_NOCB,training the <your model> model,,2025-05-29 15:22:45,1.2851481437683103,3.878757825475533e-08,1.5286843979029403e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
d423e2b0-8d4e-4b75-be0f-44e3219c564b,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:22:52,1.2789733409881592,1.1013889018443024e-07,4.3407608982817095e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
c3b53868-26e9-4c06-8d7d-dc9c76cf795f,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:22:59,1.3038060665130615,7.660295334012014e-08,3.0190526161548125e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
7ffc6d7f-40cc-445c-a5ae-11c5afd48472,eco2ai_LightGBM,training the <your model> model,,2025-05-29 15:23:06,1.8278017044067385,5.8673210396402e-08,2.3124109661798767e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
cf537663-469a-4dbb-b5f5-303871a4ed85,eco2ai_LOCF,training the <your model> model,,2025-05-29 15:31:11,1.279742956161499,1.5676146215506986e-07,6.178235718016968e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
3247a3f6-dc9c-4a48-a614-e5f4999bf478,eco2ai_NOCB,training the <your model> model,,2025-05-29 15:31:18,1.282524824142456,5.172146981446229e-08,2.0384310518866432e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
f822bbdb-88b4-4187-98a0-860a91c882df,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:31:25,1.2993578910827637,1.1728412311111041e-07,4.62236667481815e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
0ccef999-9091-4d0d-ab77-38804f077289,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:31:32,1.3173205852508545,9.02097935401495e-08,3.5553213200663104e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
ca1bc3f5-f724-4bf2-9a29-8a99be9ef1ee,eco2ai_LightGBM,training the <your model> model,N/A,2025-05-29 15:31:39,1.8984718322753906,7.984808935361798e-08,3.146948943177986e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
