id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
0f7e05c9-bf6e-4e89-92b7-45b86879c6bd,Linear Regression,training the <your model> model,,2025-06-11 16:43:17,33.26351714134216,0.0001074372167067,4.23428335368181e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
146e1885-d580-4a32-8f9a-1bafb2b44b91,K-Nearest Neighbor,training the <your model> model,,2025-06-11 16:43:56,143.7360017299652,0.0001197469094743,4.7194292721314496e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
7bf841c4-d4a3-42dc-9baa-c7015c8e5c6a,MICE,training the <your model> model,,2025-06-11 16:46:26,195.0189082622528,0.0007954411827492,0.0003134968926215,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
87dc5c88-c66d-488d-8e42-ebc12fdf0f3c,LightGBM,training the <your model> model,,2025-06-11 16:49:47,80.52658772468567,0.0001525644544002,6.01282450748751e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
5fbbc975-f8f4-4b2e-a68a-543ef86660e5,LOCF,training the <your model> model,,2025-06-11 16:51:14,0.780451774597168,1.0155227326066553e-07,4.002347728067372e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
46847981-b137-4023-beaa-285549cbfb97,NOCB,training the <your model> model,,2025-06-11 16:51:21,0.7780582904815674,1.0136904257649349e-07,3.9951262953119895e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
6dd1ea0e-6b44-4a7c-8e72-cfd9902c6896,Linear Interpolation,training the <your model> model,,2025-06-11 16:51:28,0.8151671886444092,1.0656175939601553e-07,4.1997800927879455e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
af8edd53-6af7-4983-831f-06503450e66a,Linear Regression,training the <your model> model,,2025-06-11 16:51:35,3.404410123825073,4.693847137386342e-07,1.849924952245293e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
22911fc9-3ab1-4f98-8a05-a96095527467,K-Nearest Neighbor,training the <your model> model,,2025-06-11 16:51:45,54.035133361816406,3.0122549283375973e-05,1.1871808755916287e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
a10d65e8-dcf0-4187-8140-6d6383fe12cd,MICE,training the <your model> model,,2025-06-11 16:52:45,50.63480877876282,0.0001638032407866,6.45576418491077e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
c2e9251b-2c5c-49b8-816f-77efa40c7bbd,LightGBM,training the <your model> model,,2025-06-11 16:53:42,10.676033973693848,1.5121593408108915e-06,5.959677029223661e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
b19ed6c1-cc1c-4d32-a758-f656270739e9,LOCF,training the <your model> model,,2025-06-11 16:53:59,0.7782833576202393,1.027179994677378e-07,4.0482909796226416e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
a1c00374-6f92-41de-986f-ebc0e7985c62,NOCB,training the <your model> model,,2025-06-11 16:54:06,0.7767062187194824,1.0269698446639573e-07,4.0474627426942484e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
3ac729b3-d413-40b9-afdf-9e2d241e7d83,Linear Interpolation,training the <your model> model,,2025-06-11 16:54:13,0.7911849021911621,1.0470648031362849e-07,4.126660390176632e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
e5b074ee-2888-45c7-97fd-b72fad8f7185,Linear Regression,training the <your model> model,,2025-06-11 16:54:20,0.876763105392456,1.170925659350057e-07,4.6148170808606615e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
